id,partida_id,tipo_partida_especifica_id,lote,descripcion,marca,unidad_medida,codigo,medida,origen,legacy_propuesta_id,created_at,updated_at
696,99,1,,"PANTALON DE MEZCLILLA PARA CABALLERO COLOR INDIGO, CONFECCIONADO EN TELA 100% ALGODÓN, CINCO BOLSILLOS: TRES AL FRENTE Y DOS ATRÁS, CIERRE DE CARRO METALICO EN BRAGUETA Y BOTON METALICO PARA AJUSTE, CORTE RECTO, CINTURA ALTA, PIERNA RELAJADA, VALENCIANA PARA BOTA  YCINCO PRESILLAS. SEGÚN MUESTRA PMC29.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:55"
697,76,1,,"ZAPATO DE VESTIR PARA CABALLERO COLOR NEGRO CORTE SINTETICO ACABADO TEXTURIZADO, FORRO TEXTIL, SUELA SINTETICA COLOR BLANCO,SEIS OJILLOS PERFORADOS Y DOS OJILLOS METALICOS COLOR NEGRO, AJUSTE DE AGUJETAS COLOR NEGRO, PESPUNTES VISIBLES,DETALLE TEXTURIZADO AL FRENTE,PUNTERA REDONDA, SEGÚN MUESTRA ZC42",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:55"
698,106,1,,"CONJUNTO IMPERMEABLE DE DOS PIEZAS COLOR NARANJA, IMPERMEABLE DE DOS PIEZAS: CHAMARRA QUE INCLUYE AJUSTE CON CORD?N, CIERRE TIPO ZIPPER REFORZADO DE PL?STICO, SOLAPA CON CUATRO BROCHES DE AJUSTE A PRESIÓN, CAPUCHA, PANTALÓN CON AJUSTE EL?STICO EN LA CINTURA,  AJUSTE DE BROCHES EN MUÑECAS Y PIERNAS, REFLEJANTES DE 2""/5 CM PLASTIFICADOS EN BRAZOS Y PIERNAS.. SEGÚN MUESTRA AC132.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:55"
699,137,1,,"GOGGLES DE SEGURIDAD DE VISI?N PANOR?MICA O PERIF?RICA, MICA TRASPARENTE DE POLICARBONATO CON PROTECCIÓN UV Y ANTIRAYADURA, AJUSTADOR EL?STICO, ARMAZ?N SUAVE Y FLEXIBLE, DEBE CUMPLIR CON LA NORMA ANSI Z87.1. SEGÚN MUESTRA AC24.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:55"
700,115,1,,"BOTA PARA CABALLERO COLOR NEGRO, ACABADO LISO, CORTE SINTETICO, FORRO SINTETICO, SUELA SINTETICA COLOR NEGRO, SIN BULL?N,CINTA PARA FACILITAR EL CALZADO, DOCE OJILLOS PERFORADOS, AJUSTE DE AGUJETA EN COLOR NEGRO, PESPUNTES VISIBLES,  ETIQUETA CON LOGO EN LATERAL EXTERIOR. SEGUN MUESTRA BC29.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
701,21,1,,"BOTA PARA CABALLERO COLOR NEGRO, ACABADO TEXTURIZADO,CORTE VACUNO, FORRO TEXTIL ACOJINADO, SUELA SINTETICA, SIN BULL?N,  CINTA PARA FACILITAR EL CALZADO, LATERALES INTERIORES CON ELASTICOS PARA AJUSTE EN COLOR NEGRO, LATERALES EXTERIORES CON DOS CIERRES COLOR NEGRO Y GRABADO TIPO NUCA DE COCODRILO, PESPUNTES VISIBLES. SEGUN MUESTRA BC31",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
702,138,1,,"BOTA PARA CABALLERO COLOR NEGRO, ACABADO PIEL LISA, CORTE VACUNO, FORRO TEXTIL, SUELA SINTETICA COLOR NEGRO, CON BULL?N ACOJINADO, OCHO OJILLOS PERFORADOS, CUATRO GANCHOS PLASTICOS, AJUSTE DE AGUJETA COLOR NEGRO CON AMARILLO, FORRO INTERIOR ACOJINADO, PESPUNTES VISIBLES, GRABADO DE LOGO EN PARTE EXTERIOR, CASQUILLO POLIMERO, DIELECTRICAS, LIJERAS RECISTENTE A IMPACTOS NOM 113-STPS- II . SEGUN MUESTRA BC45.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
703,23,1,,"BOTA PARA DAMA COLOR ARENA, CORTE SINTETICO, ACABADO SINTETICO, SUELA SINTETICA COLOR HUESO, BULLON SINTENTICO , ACABADO PIEL TEXTURIZADA, CON CINTA PARA FRACILIATAR EL CALZADO, DIEZ HERRAJES METALICOS, CUATRO GANCHOS METALICOS, AJUSTE DE AGUJETA COLOR  BLANCO, PESPUNTES VISIBLES, GRABADO DE LOGO EN LA PARTE EXTERIOR. SEGÚN MUESTRA BD04",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:55"
704,24,1,,"BOTA PARA DAMA COLOR NEGRO, CORTE SINTETICO ACABADO LISO, FORRO TEXTIL, SUELA SINTETICA COLOR GRIS Y NEGRO, BULLON TEXTIL , DIEZ OJILLOS METALICOS COLOR NATURAL  Y CUATRO GANCHOS METALICOS,  AGUJETA COLOR NEGRO, PESPUNTES VISIBLES,GRABADO DE LOGO EN LA PARTE EXTERIOR. SEGÚN MUESTRA BD06",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:55"
705,86,1,,"BOTA PARA DAMA COLOR MIEL, CORTE  VACUNO PIEL LISA, FORRO TEXTIL ACOJINADO, SUELA SINTETICA COLOR BEIGE, BULL?N PIEL ACABADO  LISO COLOR CAFE, DOCE OJILLOS COLOR BRONCE, AGUJETA COLOR CAF? OSCURO, PESPUNTES VISIBLES, GRABADO DE LOGO EN PARTE EXTERIOR. SEGÚN MUESTRA BD11",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:55"
706,25,1,,"BOTA PARA DAMA COLOR BRONCE, CORTE VACUNO ACABADO PIEL NOBUCK, FORRO TEXTIL ACOJINADO, SUELA SINTETICA COLOR CHOCOLATE, OCHO OJILLOOS METALICOS, DOS HERRAJES METALICOS,BULLON PIEL LISA,  CON CINTA PARA FACILITAR EL CALZADO, PESPUNTES VISIBLES, GRABADO DE LOGO EN PARTE EXTERIOR. SEGÚN MUESTRA BD14",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:55"
707,31,1,,"BLUSA DE VESTIR PARA DAMA, MANGA LARGA, COLOR BLANCO LISA, CONFECCIONADA EN TELA 100% POLIESTER, TERMINADA CON BIES RAYAS EN COLOR GRIS AL FRENTE , CUELLO TIPO SPORT, CINCO BOTONES  DE AUSTE  AL FRENTE, PU?OS FUSIONADOS CON UN BOTON DE AJUSTE,  FALDON CURVO. SEGÚN MUESTRA BV26.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:55"
708,32,1,,"BLUSA DE VESTIR PARA DAMA MANGA LARGA,EN COLOR BLANCO, CON CUADROS EN COLOR UVA, COMPOSICIÓN 57%POLIESTER,43%ALGODON, CUELLO TIPO SPORT  FUSIONADO, SIETE BOTONES DE AJUSTE EN COLOR UVA/BLANCO, PU?OS FUSIONADOS CON DOBLE BOTÓN DE AJUSTE,DOS PINZAS A LA ALTURA DEL PECHO,DOS PINZAS EN LA PARTE DELANTERA Y TRASERA PARTE BAJA, PINZAS EN MANGAS. SEGUN MUESTRA BV48.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
709,95,1,,"CHALECO PARA DAMA COLOR MARINO, CONFECCIONADO EN TELA 100%  POLIESTER, FORRO POLIESTER AFELPADO, CAPITONADO HORIZONTAL, BOLSAS AL FRENTE A LA ALTURA DEL ABDOMEN, CIERRE DE CARRO METALICO ALFRENTE, CUELLO ALTO,SEGUN MUESTRA CHALD10",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
710,45,1,,"CAMISA DE VESTIR MANGA LARGA PARA CABALLERO COLOR BLANCA, DISEÑO LINEAS EN ZIG ZAG COLOR AZUL MARINO, COMPOSICIÓN 60% POLIESTER 40%  ALGODÓN , CUELLO FUSIONADO , PU?OS FUSIONADOS CON DOBLE BOTÓN DE AJUSTE, SIETE BOTONES DE AJUSTE EN COLOR BLANCO, FALD?N CURVO,DOS BOTONES DE REPUESTO, BOLSILLO A LA ALTURA DEL PECHO LADO IZQUIERDO, SEGÚN MUESTRA CV07.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
711,45,1,,"CAMISA DE VESTIR MANGA LARGA PARA CABALLERO COLOR SALMON, DISEÑO JASPEADO, COMPOSICIÓN 60% POLIESTER 40%  ALGODÓN, CUELLO FUSIONADO CON DOS BOTONES DE AJUSTE, PU?OS FUSIONADOS CON DOBLE BOTÓN DE AJUSTE, SIETE BOTONES DE AJUSTE EN COLOR BLANCO, FALD?N CURVO,DOS BOTONES DE REPUESTO, BOLSILLO A LA ALTURA DEL PECHO LADO IZQUIERDO, SEGÚN MUESTRA CV09.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
712,46,1,,"CAMISA DE VESTIR MANGA LARGA PARA CABALLERO COLOR GRIS, DISEÑO TIPO JASPEADO, COMPOSICIÓN 60% POLIESTER 40%  ALGODÓN, CUELLO FUSIONADO CON DOBLE BOTON DE AJUSTE, PU?OS FUSIONADOS CON DOBLE BOTÓN DE AJUSTE, SIETE BOTONES DE AJUSTE EN COLOR BLANCO, FALD?N CURVO, DOS BOTONES DE REPUESTO, BOLSILLO A LA ALTURA DEL PECHO LADO IZQUIERDO, SEGÚN MUESTRA CV17.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
713,48,1,,"CAMISA DE VESTIR MANGA LARGA PARA CABALLERO COLOR MARRON, ESTAMPADO DE EXAGONOS, DIAMANTES  Y PUNTOS EN COLOR BLANCO, COMPOSICIÓN 60% POLIESTER 40%  ALGODÓN, CUELLO FUSIONADO CON DOS BOTONES DE AJUSTE, PU?OS FUSIONADOS CON DOBLE BOTÓN DE AJUSTE, SIETE BOTONES DE AJUSTE EN COLOR VINO, FALD?N CURVO, DOS BOTONES DE REPUESTO, BOLSILLO A LA ALTURA DEL PECHO LADO IZQUIERDO, SEGÚN MUESTRA CV40.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
714,52,1,,"JUEGO DEPORTIVO PARA DAMA EN COLOR AZUL REY OSCURO,, CONFECCIONADO EN TELA 100% POLIESTER; CHAMARRA CON DOS BOLSILLOS AL FRENTE TIPO CANGURO, CIERRE AL FRENTE,GORRO,PANTS COLOR AZUL REY OSCURO, AJUSTE ELASTICO EN CINTURA, DOS BOLSAS LATERALES. SEGÚN MUESTRA JPD01",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
715,65,1,,"PANTALON DE MEZCLILLA PARA CABALLERO COLOR STONE, COMPOSICION 99% ALGODÓN,1% ELASTANO, CINCO BOLSILLOS: TRES AL FRENTE Y DOS ATRAS, CORTE RECTO, TIRO MEDIO, VALENCIANA RELAJADA, PIERNA RELAJADA, CIERRE DE CARRO METALICO EN BRAGUETA, UN BOTON METALICO PARA AJUSTE, REMACHES METALICOS EN BOLSILLOS DELANTEROS, CINCO PRESILLAS. SEGÚN MUESTRA PMC16.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
716,100,1,,"PANTALON DE MEZCLILLA PARA DAMA COLOR AZUL CLARO, CONFECCIONADO EN 62% ALGODÓN, 32% POLIESTER, 4% RAYON, 2% ELASTANO, CINCO BOLSILLOS TRES AL FRENTE Y DOS ATRAS, CINTURA MEDIA, CIERRE DE CARRO METALICO EN BRAGUETA Y BOTÓN METALICO PARA AJUSTE, CORTE RECTO, PUSH UP, PIERNA Y VALENCIANA RECTO, CON REMACHES METALICOS EN  LOS BOLSILLOS DELANTEROS, CINCO PRESILLAS, SEGÚN MUESTRA PMD25.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
717,124,1,,"TENIS PARA CABALLERO COLOR BLANCO, CORTE SINTETICO, FORRO TEXTIL, SUELA SINTETICA COLOR BLANCO, DOCE OJILLOS METALICOS BLANCOS, AJUSTE DE AGUJETA COLOR BLANCO, INTERIOR ACOJINADO, PESPUNTES VISIBLES, GRABADO DE LOGO EN LA PARTE EXTERIOR. SEGÚN MUESTRA TC10.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
718,21,1,,"BOTA PARA CABALLERO COLOR NEGRO, CORTE VACUNO,ACABADO  PIEL TEXTURIZADA, FORRO TEXTIL ACOJINADO, SUELA SINTETICA COLOR NEGRO,  BULLON ACABADO TEXTURIZADO, CINTA PARA FACILITAR EL CALZADO,CATORCE OJILLOS METALICOS, AJUSTE  DE AGUJETA EN COLOR NEGRO, GRABADO DE LOGO EN LA PARTE EXTERIOR, PESPUNTES VISIBLES. SEGUN MUESTRA BC33.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
719,116,1,,"BOTA PARA DAMA COLOR CAFE, CORTE VACUNO ACABADO PIEL LISA, FORRO TEXTIL, SUELA SINTETICA CAF? OBSCURO,DIEZ OJILLOS PERFORADOS,CUATRO GANCHOS METALICOS, AJUSTE DE AGUJETA COLOR CAFE,BULLON ACOLCHADO CON CINTA PARA FACILITAR EL CALZADO,CON UN CIERRE EN LATERAL INTERNO, PESPUNTES VISIBLES, GRABADO DE LOGO EN PARTE EXTERIOR. SEGÚN MUESTRA BD23",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
720,116,1,,"BOTA PARA DAMA COLOR CAF? ,CORTE VACUNO ACABADO PIEL LISA, FORRO TEXTIL, SUELA SINTETICA CAF? ,CON AJUSTE DE RESORTE EN LATERALES Y TOBILLO, CON CINTA PARA FACILITAR EL CALZADO,  SIN BULLON, GRABADO DE LOGO EN PARTE EXTERIOR.SEGÚN MUESTRA BD24",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
721,26,1,,"BOTA PARA DAMA COLOR NEGRO,  CORTE VACUNO, ACABADO PIEL VISALT, FORRO TEXTIL ACOJINADO, SUELA SINTETICA COLOR NEGRO, AJUSTE DE CIERRE EN LATERAL INTERIOR, AJUSTE DE RESORTE EN LATERAL EXTERIOR, SIN BULLON, CON CINTA PARA FACILITAR EL CALZADO, PESPUNTES VISIBLES, SEGUN MUESTRA BD38",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 11:49:44"
722,30,1,,"BLUSA DE VESTIR PARA DAMA SIN MANGA  COLOR ROSA, DISEÑO LISO, CONFECCIONADA EN TELA 100% POLIESTER, CUELLO TIPO SPORT FUSIONADO ,SIETE BOTONES DE AJUSTE AL FRENTE COLOR  ROSA/ PLATA, DOS PINZAS AL FRENTE CON CINTA DECORATIVA, DOS PINZAS TRASERAS. SEGÚN MUESTRA BV12.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
723,32,1,,"BLUSA DE VESTIR PARA DAMA MANGA 3/4 ESTAMPADO COLOR REY/BLANCO, CONFECCIONADA EN TELA 100% POLIESTER,ESCOTE EN ""V"" CON DETALLE DE CINTA DECORATIVA CON DOS OJILLOS METALICOS COLOR PLATA , SEGÚN MUESTRA BV32",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
724,32,1,,"BLUSA DE VESTIR PARA DAMA MANGA LARGA COLOR  BLANCO  CON LINEAS VERTICALES COLOR GRIS,  CONFECCIONADA EN TELA 100% POLIESTER, CUELLO REDONDO,PU?O FUCIONADO, CON BOTON DE AJUSTE COLOR PLATA, PLIEGUES EN MANG, DOS PINZAS A LA ALTURA DEL PECHO SEGÚN MUESTRA BV35",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
725,35,1,,"CHALECO PARA DAMA COLOR CANELA CONFECCIONADO EN TELA 100% POLIESTER, FORRO POLIESTER, CAPITONADO EN PETALOS, CUELLO ALTO, CIERRE DE CARRO METALICO AL FRENTE , DOS BOLSILLOS AL FRENTE CON CIERRE A LA ALTURA DEL ABDOMEN, BOLSA INTERNA OCULTA EN AMBOS LADOS. SEGÚN MUESTRA CHALD15",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
726,120,1,,"CHALECO TIPO REPORTERO UNISEX COLOR AZUL MARINO, CONFECCIONADO EN TELA GABARDINA ALGODÓN, CIERRE FRONTAL, CON FORRO, CUATRO BOLSAS AL FRENTE CON BROCHE. SEGÚN MUESTRA CHALR02.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
727,47,1,,"CAMISA DE VESTIR MANGA LARGA PARA CABALLERO COLOR AZUL MARINO, ESTAMPADO A CUADROS EN COLOR BLANCO Y AZUL REY, COMPOSICIÓN 60% POLIESTER 40%  ALGODÓN, CUELLO FUSIONADO, PU?OS FUSIONADOS CON DOBLE BOTÓN DE AJUSTE, SIETE BOTONES DE AJUSTE EN COLOR BLANCO, FALD?N CURVO, DOS BOTONES DE REPUESTO, BOLSILLO A LA ALTURA DEL PECHO LADO IZQUIERDO, SEGÚN MUESTRA CV29.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
728,48,1,,"CAMISA DE VESTIR MANGA LARGA PARA CABALLERO COLOR MARRON, ESTAMPADO DE OVALOS BLANCOS , COMPOSICIÓN 60% POLIESTER 40%  ALGODÓN, CUELLO FUSIONADO CON DOS BOTONES DE AJUSTE, PU?OS FUSIONADOS CON DOBLE BOTÓN DE AJUSTE, SIETE BOTONES DE AJUSTE EN COLOR MARRON, FALD?N CURVO, DOS BOTONES DE REPUESTO, BOLSILLO A LA ALTURA DEL PECHO LADO IZQUIERDO, SEGÚN MUESTRA CV39.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
729,97,1,,"CAMISA DE VESTIR MANGA LARGA PARA CABALLERO COLOR AZUL MARINO,DISEÑO LISO, COMPOSICIÓN 20% POLIESTER 80%  ALGODÓN, CUELLO FUSIONADO , PU?OS FUSIONADOS CON DOBLE BOTÓN DE AJUSTE, SIETE BOTONES DE AJUSTE EN COLOR AZUL MARINO, FALDON CURVO, UN BOTÓN DE REPUESTO, BOLSILLO A LA ALTURA DEL PECHO LADO IZQUIERDO, SEGÚN MUESTRA CV50",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
730,55,1,,"PANTALON DE GABARDINA PARA CABALLERO COLOR AZUL PETROLEO, COMPOSICIÓN 57% ALGODÓN 43% POLIESTER, CINCO BOLSILLOS: TRES AL FRENTE Y DOS ATRAS, CIERRE DE CARRO METALICO, EN BRAGUETA Y BOTÓN METÁLICO PARA AJUSTE, REMACHES METÁLICOS EN BOLSILLOS DELANTEROS, CORTE REGULAR, CINTURA ALTA, PIERNA RELAJADA Y VALENCIANA PARA BOTA, CINCO PRESILLAS. SEGÚN MUESTRA PGC15",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
731,55,1,,"PANTALON DE GABARDINA PARA CABALLERO COLOR CAMELLO, COMPOSICIÓN 56% ALGODÓN 44% POLIESTER, CINCO BOLSILLOS: TRES AL FRENTE Y DOS ATRAS, CIERRE DE CARRO METALICO, EN BRAGUETA Y BOTÓN METÁLICO PARA AJUSTE, REMACHES METÁLICOS EN BOLSILLOS DELANTEROS, CORTE REGULAR, CINTURA ALTA, PIERNA RELAJADA Y VALENCIANA PARA BOTA, CINCO PRESILLAS. SEGÚN MUESTRA PGC13",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
732,99,1,,"PANTALON DE MEZCLILLA PARA CABALLERO COLOR AZUL CLARO, CONFECCIONADO EN TELA 95% ALGODÓN 5% POLIESTER, CINCO BOLSILLOS: TRES AL FRENTE Y DOS ATRÁS, CIERRE DE CARRO METALICO EN BRAGUETA Y BOTON METALICO PARA AJUSTE, CORTE RECTO, CINTURA ALTA, PIERNA RELAJADA, VALENCIANA PARA BOTA  Y CINCO PRESILLAS. SEGÚN MUESTRA PMC05.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
733,125,1,,"ZAPATO DE VESTIR PARA DAMA TIPO CONFORT  ,COLOR SHEDRON,CORTE VACUNO ACABADO PIEL FLOTHER, FORRO DE CERDO ACOJINADO, SUELA SINTETICA  COLOR CAFE,DISEÑO DE ABERTURAS EN LA PARTE SUPERIOR ,AJUSTE DE RESORTES EN LATERALES,CORREA ADHESIVA CON HEBILLA METALICA,CINTA DE REFUERZO EN EMPEINE,PESPUNTES VISIBLES. SEGÚN MUESTRA ZD12.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
734,139,1,,"CARTUCHO DE REPUESTO PARA RESPIRADOR DE PROTECCIÓN MULTI-GAS/VAPORES ORG?NICOS. DEBE CUMPLIR CON LA APROBACI?N NIOSH (USA) Y/O KOSHA. SEGÚN MUESTRA AC06",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
735,140,1,,"MANDIL PARA COCINERO EN  FABRICADO EN TELA 100% POLIESTER, TRES BOLSAS AL FRENTE, CINTA AL CUELLO, CINTAS PARA AJUSTE EN LA CINTURA. SEGÚN MUESTRA AC112.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
736,141,1,,"PORTA HERRAMIENTA GRANDE DE CARNAZA, CON 13 COMPARTIMIENTOS CON COSTURA REFORZADA Y CINTURÓN AJUSTABLE CON BROCHE DE PLASTICO.. SEGÚN MUESTRA AC12",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:18:43"
737,142,1,,"PORTA HERRAMIENTA GRANDE DE POLIÉSTER, CON 20 COMPARTIMIENTOS, COSIDO Y REMACHADO, PORTA MARTILLOS, CLIP METÁLICO PARA FLEX?METRO Y CINTURÓN AJUSTABLE DE BROCHE DE PL?STICO. SEGÚN MUESTRA AC13",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:18:43"
738,143,1,,"GUANTE PARA MANEJO DE ARCHIVOS BLANCO, FABRICADO EN TELA 100 % ALGODÓN PARA MANEJO DE ARCHIVO. SEGÚN MUESTRA AC59.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
739,144,1,,"MALET?N PORTAHERRAMIENTA  COLOR GRIS Y NARANJA, FABRICADO EN  100% POLIÉSTER DE 300 DENIERS,  RECUBIERTA EN SU INTERIOR DE POLICLORURO DE VINILO  (PVC), ASA CON VELCRO, CORREA AL HOMBRO Y COMPARTIMIENTOS MULTIPLES. SEGÚN MUESTRA AC63.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
740,112,1,,"GORRA TIPO BEISBOLERA EN COLOR BLANCO  DETALLES DE MALLA EN LATERALES BIES EN LATERALES AJUSTE DE HERRAJE METALICO EN LA PARTE TRASERA, BISERA BLANCA, SEGÚN MUESTRA AC8.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
741,113,1,,"BATA PARA ASISTENTE EDUCATIVO TIPO MANDIL TELA SUPERIOR A LA ALTURA DEL PECHO COLOR BLANCA CON LINEAS A ACUADROS COLOR LILA Y AZUL, TELA INFERIOR COLO AZUL REY,  DOS BOLSAS AL FRENTE COLOR  BLANCA CON LINEAS A ACUADROS COLOR LILA,  Y AZUL UNA PINZA ARRIBA DE CADA BOLSA . SEGÚN MUESTRA BAE05",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
742,113,1,,"BATA PARA ASISTENTE EDUCATIVO COLOR RMEZCLILLA, CONFECCIONADAS EN 100% ALGODÓN , DETALLE EN LATERALES  CUADRICULADO ROSA, SIN MANGAS, DOS BOLSAS AL FRENTE, CINTA DE AJUSTE EN LATERALES. SEGÚN MUESTRA BAE02.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
743,113,1,,"BATA PARA ASISTENTE EDUCATIVO COLOR LILA,  CONFECCIONADAS EN 35% ACRILICO 65% POLIESTER, MANGA MANGA LARGA, DOS BOLSAS TIPO PARCHE AL FRENTE, 5 BOTONES AL FRENTE PARA AJUSTE DE LA PRENDA, CUELLO TIPO MAO, DOS PINZAS TRASERAS, RESORTE  EN PU?OS. SEGÚN MUESTRA BAE07",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
744,113,1,,"BATA PARA ASISTENTE EDUCATIVO COLOR BLANCA CON LINEAS VERTICALES COLOR LILA, CONFECCIONADAS EN  65% POLIESTER 35% ACRILICO,  SIN MANGAS, DOS BOLSAS AL FRENTE, ESPALDA CRUZADA SEGÚN MUESTRA BAE04.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
745,87,1,,"BOTA PARA DAMA COLOR NEGRO, CORTE VACUNO, ACABADO PIEL VISALT, FORRO TEXTIL ACOJINADO, SUELA SINTETICA COLOR NEGRO, PESPUNTES VISIBLES, CIERRE  INTERNO PARA AJUSTE DE CALZADO, CON  DOS CINTAS Y HEBILLA METALICA PARA ADORNO, SIN BIULLON . SEGÚN MUESTRA BD33.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
746,43,1,,"CHAMARRA PARA DAMA COLOR ROJO, CONFECCIONADA EN TELA 100% POLIESTER, REPELENTE AL AGUA, FORRO POLIESTER, CAPITONADO EN FORMA DE PETALO, DOS BOLSAS   AL FRENTE CON CIERRE, SEIS BROCHES PARA CERRAR LA PRENDA HASTA EL CUELLO, CUELLO ALTO, DOS BOLSAS OCULTAS EN EL INTERIOR A LA ALTURA DEL ABDOMEN. SEGÚN MUESTRA CHD18",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
747,48,1,,"CAMISA DE VESTIR MANGA LARGA PARA CABALLERO COLOR AZUL MARINO, ESTAMPADO A CUADROS EN COLOR VERDE, ROJO Y MARINO, COMPOSICIÓN 60% POLIESTER 40%  ALGODÓN, CUELLO FUSIONADO, PU?OS FUSIONADOS CON DOBLE BOTÓN DE AJUSTE, SIETE BOTONES DE AJUSTE EN COLOR BLANCO, FALD?N CURVO, DOS BOTONES DE REPUESTO, BOLSILLO A LA ALTURA DEL PECHO LADO IZQUIERDO, SEGÚN MUESTRA CV32.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
748,97,1,,"CAMISA DE VESTIR MANGA LARGA PARA CABALLERO COLOR AZUL CIELO, DISEÑO LISO, COMPOSICIÓN 20% POLIESTER 80%  ALGODÓN, CUELLO FUSIONADO , PU?OS FUSIONADOS CON DOBLE BOTÓN DE AJUSTE, SIETE BOTONES DE AJUSTE EN COLOR BLANCO, FALDON CURVO, UN BOTÓN DE REPUESTO, BOLSILLO A LA ALTURA DEL PECHO LADO IZQUIERDO, SEGÚN MUESTRA, SEGÚN MUESTRA CV47",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
749,121,1,,"FILIPINA  PARA CABALLERO, MANGA CORTA COLOR BLANCO, COMPOSICIÓN 65% POLIESTER 35% ACRILICO, CUELLO SPORT CON ALETILLA, CIERRE DE CARRO METALICO AL FRENTE, DOS BOLSAS AL FRENTE A LA ALTURA DEL ABDOMEN, UNA BOLSA A LA ALTURA DEL PECHO, CUATRO PINZAS EN LA PARTE DE ATRÁS. SEGÚN MUESTRA FL03.",,PZA,,,concentrado,,"2026-03-31 11:49:44","2026-03-31 12:17:56"
